"","V3","n","hgnc_symbol"
"637","ENSG00000082397",3,"EPB41L3"
"638","ENSG00000082438",1,"COBLL1"
"639","ENSG00000082482",1,"KCNK2"
"640","ENSG00000082641",1,"NFE2L1"
"641","ENSG00000082701",29,"GSK3B"
"642","ENSG00000082781",2,"ITGB5"
"643","ENSG00000082898",3,"XPO1"
"644","ENSG00000083093",4,"PALB2"
"645","ENSG00000083097",1,"DOP1A"
"646","ENSG00000083168",1,"KAT6A"
"647","ENSG00000083290",1,"ULK2"
"648","ENSG00000083307",2,"GRHL2"
"649","ENSG00000083312",1,"TNPO1"
"650","ENSG00000083444",1,"PLOD1"
"651","ENSG00000083642",3,"PDS5B"
"652","ENSG00000083845",1,"RPS5"
"653","ENSG00000083937",1,"CHMP2B"
"654","ENSG00000084072",1,"PPIE"
"655","ENSG00000084073",2,"ZMPSTE24"
"656","ENSG00000084093",5,"REST"
"657","ENSG00000084207",88,"GSTP1"
"658","ENSG00000084453",1,"SLCO1A2"
"659","ENSG00000084674",2,"APOB"
"660","ENSG00000084676",10,"NCOA1"
"661","ENSG00000084733",2,"RAB10"
"662","ENSG00000084754",1,"HADHA"
"663","ENSG00000084764",1,"MAPRE3"
"664","ENSG00000084774",2,"CAD"
"665","ENSG00000085063",3,"CD59"
"666","ENSG00000085117",19,"CD82"
"667","ENSG00000085185",1,"BCORL1"
"668","ENSG00000085224",2,"ATRX"
"669","ENSG00000085276",1,"MECOM"
"670","ENSG00000085552",1,"IGSF9"
"671","ENSG00000085563",12,"ABCB1"
"672","ENSG00000085662",1,"AKR1B1"
"673","ENSG00000085719",3,"CPNE3"
"674","ENSG00000085733",3,"CTTN"
"675","ENSG00000085741",2,"WNT11"
"676","ENSG00000085760",1,"MTIF2"
"677","ENSG00000085832",1,"EPS15"
"678","ENSG00000085978",1,"ATG16L1"
"679","ENSG00000085982",1,"USP40"
"680","ENSG00000086061",1,"DNAJA1"
"681","ENSG00000086062",2,"B4GALT1"
"682","ENSG00000086065",3,"CHMP5"
"683","ENSG00000086200",1,"IPO11"
"684","ENSG00000086205",72,"FOLH1"
"685","ENSG00000086289",1,"EPDR1"
"686","ENSG00000086504",1,"MRPL28"
"687","ENSG00000086570",1,"FAT2"
"688","ENSG00000086696",6,"HSD17B2"
"689","ENSG00000086758",7,"HUWE1"
"690","ENSG00000086991",2,"NOX4"
"691","ENSG00000087008",1,"ACOX3"
"692","ENSG00000087076",1,"HSD17B14"
"693","ENSG00000087085",2,"ACHE"
"694","ENSG00000087086",2,"FTL"
"695","ENSG00000087088",24,"BAX"
"696","ENSG00000087095",3,"NLK"
"697","ENSG00000087237",1,"CETP"
"698","ENSG00000087245",45,"MMP2"
"699","ENSG00000087250",4,"MT3"
"700","ENSG00000087253",1,"LPCAT2"
"701","ENSG00000087266",1,"SH3BP2"
"702","ENSG00000087299",1,"L2HGDH"
"703","ENSG00000087301",1,"TXNDC16"
"704","ENSG00000087303",1,"NID2"
"705","ENSG00000087365",1,"SF3B2"
"706","ENSG00000087460",7,"GNAS"
"707","ENSG00000087470",2,"DNM1L"
"708","ENSG00000087494",16,"PTHLH"
"709","ENSG00000087502",3,"ERGIC2"
"710","ENSG00000087586",18,"AURKA"
"711","ENSG00000087842",1,"PIR"
"712","ENSG00000088002",4,"SULT2B1"
"713","ENSG00000088053",1,"GP6"
"714","ENSG00000088179",1,"PTPN4"
"715","ENSG00000088256",2,"GNA11"
"716","ENSG00000088305",7,"DNMT3B"
"717","ENSG00000088325",2,"TPX2"
"718","ENSG00000088356",1,"PDRG1"
"719","ENSG00000088367",2,"EPB41L1"
"720","ENSG00000088386",1,"SLC15A1"
"721","ENSG00000088756",1,"ARHGAP28"
"722","ENSG00000088812",2,"ATRN"
"723","ENSG00000088826",1,"SMOX"
"724","ENSG00000088827",1,"SIGLEC1"
"725","ENSG00000088832",3,"FKBP1A"
"726","ENSG00000088888",1,"MAVS"
"727","ENSG00000088930",1,"XRN2"
"728","ENSG00000088970",1,"KIZ"
"729","ENSG00000089009",1,"RPL6"
"730","ENSG00000089041",1,"P2RX7"
"731","ENSG00000089053",1,"ANAPC5"
"732","ENSG00000089060",1,"SLC8B1"
"733","ENSG00000089091",1,"DZANK1"
"734","ENSG00000089094",2,"KDM2B"
"735","ENSG00000089127",1,"OAS1"
"736","ENSG00000089157",2,"RPLP0"
"737","ENSG00000089159",10,"PXN"
"738","ENSG00000089163",1,"SIRT4"
"739","ENSG00000089220",15,"PEBP1"
"740","ENSG00000089225",1,"TBX5"
"741","ENSG00000089234",1,"BRAP"
"742","ENSG00000089280",4,"FUS"
"743","ENSG00000089289",2,"IGBP1"
"744","ENSG00000089327",1,"FXYD5"
"745","ENSG00000089356",1,"FXYD3"
"746","ENSG00000089472",1,"HEPH"
"747","ENSG00000089597",2,"GANAB"
"748","ENSG00000089685",27,"BIRC5"
"749","ENSG00000089847",1,"ANKRD24"
"750","ENSG00000089902",1,"RCOR1"
"751","ENSG00000090020",1,"SLC9A1"
"752","ENSG00000090266",1,"NDUFB2"
"753","ENSG00000090273",2,"NUDC"
"754","ENSG00000090316",1,"MAEA"
"755","ENSG00000090339",9,"ICAM1"
"756","ENSG00000090382",1,"LYZ"
"757","ENSG00000090402",1,"SI"
"758","ENSG00000090447",2,"TFAP4"
"759","ENSG00000090512",1,"FETUB"
"760","ENSG00000090661",1,"CERS4"
"761","ENSG00000090776",1,"EFNB1"
"762","ENSG00000090863",2,"GLG1"
"763","ENSG00000090889",1,"KIF4A"
"764","ENSG00000090905",1,"TNRC6A"
"765","ENSG00000090975",1,"PITPNM2"
"766","ENSG00000091129",1,"NRCAM"
"767","ENSG00000091136",1,"LAMB1"
"768","ENSG00000091164",1,"TXNL1"
"769","ENSG00000091409",20,"ITGA6"
"770","ENSG00000091483",1,"FH"
"771","ENSG00000091490",1,"SEL1L3"
"772","ENSG00000091513",2,"TF"
"773","ENSG00000091583",1,"APOH"
"774","ENSG00000091664",1,"SLC17A6"
"775","ENSG00000091831",72,"ESR1"
"776","ENSG00000091844",3,"RGS17"
"777","ENSG00000091879",2,"ANGPT2"
"778","ENSG00000091972",1,"CD200"
"779","ENSG00000092010",1,"PSME1"
"780","ENSG00000092020",1,"PPP2R3C"
"781","ENSG00000092098",1,"RNF31"
"782","ENSG00000092140",1,"G2E3"
"783","ENSG00000092148",2,"HECTD1"
"784","ENSG00000092199",3,"HNRNPC"
"785","ENSG00000092201",1,"SUPT16H"
"786","ENSG00000092203",1,"TOX4"
"787","ENSG00000092421",1,"SEMA6A"
"788","ENSG00000092439",3,"TRPM7"
"789","ENSG00000092621",2,"PHGDH"
"790","ENSG00000092820",11,"EZR"
"791","ENSG00000092841",2,"MYL6"
"792","ENSG00000092847",1,"AGO1"
"793","ENSG00000092964",1,"DPYSL2"
"794","ENSG00000092969",2,"TGFB2"
"795","ENSG00000092978",1,"GPATCH2"
"796","ENSG00000093010",19,"COMT"
"797","ENSG00000093144",1,"ECHDC1"
"798","ENSG00000093217",1,"XYLB"
"799","ENSG00000094631",3,"HDAC6"
"800","ENSG00000094796",1,"KRT31"
"801","ENSG00000094804",6,"CDC6"
"802","ENSG00000094841",1,"UPRT"
"803","ENSG00000094916",3,"CBX5"
"804","ENSG00000095002",11,"MSH2"
"805","ENSG00000095015",3,"MAP3K1"
"806","ENSG00000095066",1,"HOOK2"
"807","ENSG00000095203",1,"EPB41L4B"
"808","ENSG00000095303",3,"PTGS1"
"809","ENSG00000095319",1,"NUP188"
"810","ENSG00000095321",1,"CRAT"
"811","ENSG00000095380",1,"NANS"
"812","ENSG00000095383",1,"TBC1D2"
"813","ENSG00000095564",2,"BTAF1"
"814","ENSG00000095585",1,"BLNK"
"815","ENSG00000095627",3,"TDRD1"
"816","ENSG00000095713",1,"CRTAC1"
"817","ENSG00000095752",1,"IL11"
"818","ENSG00000095794",1,"CREM"
"819","ENSG00000096006",10,"CRISP3"
"820","ENSG00000096060",5,"FKBP5"
"821","ENSG00000096063",2,"SRPK1"
"822","ENSG00000096088",1,"PGC"
"823","ENSG00000096264",1,"NCR2"
"824","ENSG00000096384",5,"HSP90AB1"
"825","ENSG00000096401",2,"CDC5L"
"826","ENSG00000096433",1,"ITPR3"
"827","ENSG00000096696",1,"DSP"
"828","ENSG00000096717",24,"SIRT1"
"829","ENSG00000096746",2,"HNRNPH3"
"830","ENSG00000096968",8,"JAK2"
"831","ENSG00000097007",2,"ABL1"
"832","ENSG00000097033",3,"SH3GLB1"
"833","ENSG00000099194",2,"SCD"
"834","ENSG00000099204",2,"ABLIM1"
"835","ENSG00000099250",8,"NRP1"
"836","ENSG00000099251",1,"HSD17B7P2"
"837","ENSG00000099284",4,"H2AFY2"
"838","ENSG00000099290",1,"WASHC2A"
"839","ENSG00000099326",1,"MZF1"
"840","ENSG00000099338",1,"CATSPERG"
"841","ENSG00000099364",1,"FBXL19"
"842","ENSG00000099617",1,"EFNA2"
"843","ENSG00000099622",2,"CIRBP"
"844","ENSG00000099715",5,"PCDH11Y"
"845","ENSG00000099769",4,"IGFALS"
"846","ENSG00000099783",3,"HNRNPM"
"847","ENSG00000099804",2,"CDC34"
"848","ENSG00000099810",1,"MTAP"
"849","ENSG00000099814",1,"CEP170B"
"850","ENSG00000099817",2,"POLR2E"
"851","ENSG00000099834",1,"CDHR5"
"852","ENSG00000099860",1,"GADD45B"
"853","ENSG00000099869",3,"IGF2-AS"
"854","ENSG00000099875",1,"MKNK2"
"855","ENSG00000099889",1,"ARVCF"
"856","ENSG00000099917",3,"MED15"
"857","ENSG00000099937",1,"SERPIND1"
"858","ENSG00000099940",1,"SNAP29"
"859","ENSG00000099953",2,"MMP11"
"860","ENSG00000099956",1,"SMARCB1"
"861","ENSG00000099968",1,"BCL2L13"
"862","ENSG00000099974",1,"DDTL"
"863","ENSG00000099977",2,"DDT"
"864","ENSG00000099984",1,"GSTT2"
"865","ENSG00000099985",5,"OSM"
"866","ENSG00000099992",1,"TBC1D10A"
"867","ENSG00000099994",1,"SUSD2"
"868","ENSG00000100003",4,"SEC14L2"
"869","ENSG00000100012",1,"SEC14L3"
"870","ENSG00000100030",34,"MAPK1"
"871","ENSG00000100031",2,"GGT1"
"872","ENSG00000100058",1,"CRYBB2P1"
"873","ENSG00000100075",1,"SLC25A1"
"874","ENSG00000100077",4,"GRK3"
"875","ENSG00000100097",3,"LGALS1"
"876","ENSG00000100106",1,"TRIOBP"
"877","ENSG00000100121",1,"GGTLC2"
"878","ENSG00000100138",1,"SNU13"
"879","ENSG00000100146",1,"SOX10"
"880","ENSG00000100151",1,"PICK1"
"881","ENSG00000100170",1,"SLC5A1"
"882","ENSG00000100197",3,"CYP2D6"
"883","ENSG00000100207",3,"TCF20"
"884","ENSG00000100219",1,"XBP1"
"885","ENSG00000100234",9,"TIMP3"
"886","ENSG00000100241",1,"SBF1"
"887","ENSG00000100266",2,"PACSIN2"
"888","ENSG00000100271",2,"TTLL1"
"889","ENSG00000100284",2,"TOM1"
"890","ENSG00000100290",4,"BIK"
"891","ENSG00000100292",14,"HMOX1"
"892","ENSG00000100294",2,"MCAT"
"893","ENSG00000100296",1,"THOC5"
"894","ENSG00000100297",1,"MCM5"
"895","ENSG00000100299",1,"ARSA"
"896","ENSG00000100300",3,"TSPO"
"897","ENSG00000100304",1,"TTLL12"
"898","ENSG00000100307",3,"CBX7"
"899","ENSG00000100311",2,"PDGFB"
"900","ENSG00000100316",2,"RPL3"
"901","ENSG00000100320",3,"RBFOX2"
"902","ENSG00000100324",1,"TAB1"
"903","ENSG00000100345",2,"MYH9"
"904","ENSG00000100347",1,"SAMM50"
"905","ENSG00000100354",6,"TNRC6B"
"906","ENSG00000100373",1,"UPK3A"
"907","ENSG00000100385",1,"IL2RB"
"908","ENSG00000100387",6,"RBX1"
"909","ENSG00000100393",20,"EP300"
"910","ENSG00000100401",2,"RANGAP1"
"911","ENSG00000100412",4,"ACO2"
"912","ENSG00000100429",1,"HDAC10"
"913","ENSG00000100448",1,"CTSG"
"914","ENSG00000100453",2,"GZMB"
"915","ENSG00000100462",4,"PRMT5"
"916","ENSG00000100485",1,"SOS2"
"917","ENSG00000100504",1,"PYGL"
"918","ENSG00000100519",1,"PSMC6"
"919","ENSG00000100522",1,"GNPNAT1"
"920","ENSG00000100523",1,"DDHD1"
"921","ENSG00000100526",1,"CDKN3"
"922","ENSG00000100567",1,"PSMA3"
"923","ENSG00000100592",1,"DAAM1"
"924","ENSG00000100600",3,"LGMN"
"925","ENSG00000100603",1,"SNW1"
"926","ENSG00000100604",18,"CHGA"
"927","ENSG00000100605",1,"ITPK1"
"928","ENSG00000100614",2,"PPM1A"
"929","ENSG00000100644",96,"HIF1A"
"930","ENSG00000100664",1,"EIF5"
"931","ENSG00000100665",1,"SERPINA4"
"932","ENSG00000100697",4,"DICER1"
"933","ENSG00000100714",6,"MTHFD1"
"934","ENSG00000100739",1,"BDKRB1"
"935","ENSG00000100764",1,"PSMC1"
"936","ENSG00000100784",1,"RPS6KA5"
"937","ENSG00000100811",7,"YY1"
"938","ENSG00000100823",9,"APEX1"
"939","ENSG00000100842",1,"EFS"
"940","ENSG00000100883",1,"SRP54"
"941","ENSG00000100884",1,"CPNE6"
"942","ENSG00000100888",1,"CHD8"
"943","ENSG00000100890",1,"PRORP"
"944","ENSG00000100897",1,"DCAF11"
"945","ENSG00000100902",1,"PSMA6"
"946","ENSG00000100906",7,"NFKBIA"
"947","ENSG00000100911",1,"PSME2"
"948","ENSG00000100926",1,"TM9SF1"
"949","ENSG00000100934",3,"SEC23A"
"950","ENSG00000100941",1,"PNN"
"951","ENSG00000100983",1,"GSS"
"952","ENSG00000100985",65,"MMP9"
"953","ENSG00000100991",1,"TRPC4AP"
"954","ENSG00000100994",2,"PYGB"
"955","ENSG00000101000",1,"PROCR"
"956","ENSG00000101017",2,"CD40"
"957","ENSG00000101040",3,"ZMYND8"
"958","ENSG00000101049",1,"SGK2"
"959","ENSG00000101076",1,"HNF4A"
"960","ENSG00000101079",3,"NDRG3"
"961","ENSG00000101084",1,"RAB5IF"
"962","ENSG00000101096",1,"NFATC2"
"963","ENSG00000101104",1,"PABPC1L"
"964","ENSG00000101109",4,"STK4"
"965","ENSG00000101115",1,"SALL4"
"966","ENSG00000101126",1,"ADNP"
"967","ENSG00000101144",9,"BMP7"
"968","ENSG00000101150",1,"TPD52L2"
"969","ENSG00000101152",1,"DNAJC5"
"970","ENSG00000101160",1,"CTSZ"
"971","ENSG00000101161",1,"PRPF6"
"972","ENSG00000101162",1,"TUBB1"
"973","ENSG00000101180",1,"HRH3"
"974","ENSG00000101182",1,"PSMA7"
"975","ENSG00000101188",4,"NTSR1"
"976","ENSG00000101189",1,"MRGBP"
"977","ENSG00000101197",5,"BIRC7"
"978","ENSG00000101210",7,"EEF1A2"
"979","ENSG00000101213",6,"PTK6"
"980","ENSG00000101216",1,"GMEB2"
"981","ENSG00000101224",1,"CDC25B"
"982","ENSG00000101246",1,"ARFRP1"
"983","ENSG00000101255",3,"TRIB3"
"984","ENSG00000101265",1,"RASSF2"
"985","ENSG00000101266",10,"CSNK2A1"
"986","ENSG00000101292",1,"PROKR2"
"987","ENSG00000101294",1,"HM13"
"988","ENSG00000101310",1,"SEC23B"
"989","ENSG00000101333",1,"PLCB4"
"990","ENSG00000101335",2,"MYL9"
"991","ENSG00000101337",1,"TM9SF4"
"992","ENSG00000101343",1,"CRNKL1"
"993","ENSG00000101384",4,"JAG1"
"994","ENSG00000101391",1,"CDK5RAP1"
"995","ENSG00000101405",2,"OXT"
"996","ENSG00000101412",35,"E2F1"
"997","ENSG00000101413",1,"RPRD1B"
"998","ENSG00000101421",1,"CHMP4B"
"999","ENSG00000101439",4,"CST3"
"1000","ENSG00000101443",2,"WFDC2"
"1001","ENSG00000101444",1,"AHCY"
"1002","ENSG00000101448",1,"EPPIN"
"1003","ENSG00000101452",1,"DHX35"
"1004","ENSG00000101457",1,"DNTTIP1"
"1005","ENSG00000101460",3,"MAP1LC3A"
"1006","ENSG00000101474",1,"APMAP"
"1007","ENSG00000101557",3,"USP14"
"1008","ENSG00000101577",1,"LPIN2"
"1009","ENSG00000101596",1,"SMCHD1"
"1010","ENSG00000101608",1,"MYL12A"
"1011","ENSG00000101639",1,"CEP192"
"1012","ENSG00000101665",6,"SMAD7"
"1013","ENSG00000101680",1,"LAMA1"
"1014","ENSG00000101745",1,"ANKRD12"
"1015","ENSG00000101751",1,"POLI"
"1016","ENSG00000101752",1,"MIB1"
"1017","ENSG00000101843",1,"PSMD10"
"1018","ENSG00000101846",2,"STS"
"1019","ENSG00000101849",3,"TBL1X"
"1020","ENSG00000101850",1,"GPR143"
"1021","ENSG00000101871",2,"MID1"
"1022","ENSG00000101916",3,"TLR8"
"1023","ENSG00000101940",1,"WDR13"
"1024","ENSG00000101945",2,"SUV39H1"
"1025","ENSG00000101951",8,"PAGE4"
"1026","ENSG00000101955",1,"SRPX"
"1027","ENSG00000101966",7,"XIAP"
"1028","ENSG00000101972",1,"STAG2"
"1029","ENSG00000101981",1,"F9"
"1030","ENSG00000102003",1,"SYP"
"1031","ENSG00000102010",8,"BMX"
"1032","ENSG00000102030",2,"NAA10"
"1033","ENSG00000102054",1,"RBBP7"
"1034","ENSG00000102096",5,"PIM2"
"1035","ENSG00000102119",1,"EMD"
"1036","ENSG00000102144",4,"PGK1"
"1037","ENSG00000102172",1,"SMS"
"1038","ENSG00000102218",1,"RP2"
"1039","ENSG00000102225",1,"CDK16"
"1040","ENSG00000102245",1,"CD40LG"
"1041","ENSG00000102265",10,"TIMP1"
"1042","ENSG00000102287",2,"GABRE"
"1043","ENSG00000102302",1,"FGD1"
"1044","ENSG00000102312",1,"PORCN"
"1045","ENSG00000102317",4,"RBM3"
"1046","ENSG00000102349",3,"KLF8"
"1047","ENSG00000102393",1,"GLA"
"1048","ENSG00000102524",1,"TNFSF13B"
"1049","ENSG00000102547",1,"CAB39L"
"1050","ENSG00000102554",10,"KLF5"
"1051","ENSG00000102572",1,"STK24"
"1052","ENSG00000102575",1,"ACP5"
"1053","ENSG00000102580",1,"DNAJC3"
"1054","ENSG00000102606",1,"ARHGEF7"
"1055","ENSG00000102678",5,"FGF9"
"1056","ENSG00000102710",3,"SUPT20H"
"1057","ENSG00000102753",1,"KPNA3"
"1058","ENSG00000102755",10,"FLT1"
"1059","ENSG00000102780",1,"DGKH"
"1060","ENSG00000102781",1,"KATNAL1"
"1061","ENSG00000102786",3,"INTS6"
"1062","ENSG00000102804",2,"TSC22D1"
"1063","ENSG00000102805",1,"CLN5"
"1064","ENSG00000102837",5,"OLFM4"
"1065","ENSG00000102858",1,"MGRN1"
"1066","ENSG00000102879",1,"CORO1A"
"1067","ENSG00000102882",24,"MAPK3"
"1068","ENSG00000102886",1,"GDPD3"
"1069","ENSG00000102893",1,"PHKB"
"1070","ENSG00000102898",1,"NUTF2"
"1071","ENSG00000102900",1,"NUP93"
"1072","ENSG00000102904",1,"TSNAXIP1"
"1073","ENSG00000102908",1,"NFAT5"
"1074","ENSG00000102962",1,"CCL22"
"1075","ENSG00000102967",1,"DHODH"
"1076","ENSG00000102974",8,"CTCF"
"1077","ENSG00000102981",2,"PARD6A"
"1078","ENSG00000102996",1,"MMP15"
"1079","ENSG00000103043",1,"VAC14"
"1080","ENSG00000103044",3,"HAS3"
"1081","ENSG00000103064",2,"SLC7A6"
"1082","ENSG00000103066",1,"PLA2G15"
"1083","ENSG00000103121",1,"CMC2"
"1084","ENSG00000103126",2,"AXIN1"
"1085","ENSG00000103160",1,"HSDL1"
"1086","ENSG00000103175",4,"WFDC1"
"1087","ENSG00000103187",1,"COTL1"
"1088","ENSG00000103194",2,"USP10"
"1089","ENSG00000103196",1,"CRISPLD2"
"1090","ENSG00000103197",1,"TSC2"
"1091","ENSG00000103222",2,"ABCC1"
"1092","ENSG00000103227",1,"LMF1"
"1093","ENSG00000103241",1,"FOXF1"
"1094","ENSG00000103257",4,"SLC7A5"
"1095","ENSG00000103266",12,"STUB1"
"1096","ENSG00000103275",5,"UBE2I"
"1097","ENSG00000103316",2,"CRYM"
"1098","ENSG00000103460",1,"TOX3"
"1099","ENSG00000103479",3,"RBL2"
"1100","ENSG00000103485",1,"QPRT"
"1101","ENSG00000103490",2,"PYCARD"
"1102","ENSG00000103495",1,"MAZ"
"1103","ENSG00000103510",2,"KAT8"
"1104","ENSG00000103534",1,"TMC5"
"1105","ENSG00000103540",1,"CCP110"
"1106","ENSG00000103544",1,"VPS35L"
"1107","ENSG00000103549",1,"RNF40"
"1108","ENSG00000103569",1,"AQP9"
"1109","ENSG00000103653",5,"CSK"
"1110","ENSG00000103769",2,"RAB11A"
"1111","ENSG00000103811",4,"CTSH"
"1112","ENSG00000103855",3,"CD276"
"1113","ENSG00000103876",1,"FAH"
"1114","ENSG00000103888",2,"CEMIP"
"1115","ENSG00000103966",1,"EHD4"
"1116","ENSG00000103995",1,"CEP152"
"1117","ENSG00000104067",2,"TJP1"
"1118","ENSG00000104154",2,"SLC30A4"
"1119","ENSG00000104205",1,"SGK3"
"1120","ENSG00000104221",1,"BRF2"
"1121","ENSG00000104290",1,"FZD3"
"1122","ENSG00000104320",10,"NBN"
"1123","ENSG00000104324",1,"CPQ"
"1124","ENSG00000104327",1,"CALB1"
"1125","ENSG00000104332",7,"SFRP1"
"1126","ENSG00000104341",3,"LAPTM4B"
"1127","ENSG00000104365",8,"IKBKB"
"1128","ENSG00000104368",1,"PLAT"
"1129","ENSG00000104388",1,"RAB2A"
"1130","ENSG00000104408",1,"EIF3E"
"1131","ENSG00000104415",3,"CCN4"
"1132","ENSG00000104419",19,"NDRG1"
"1133","ENSG00000104432",3,"IL7"
"1134","ENSG00000104447",4,"TRPS1"
"1135","ENSG00000104497",1,"SNX16"
"1136","ENSG00000104517",1,"UBR5"
"1137","ENSG00000104537",1,"ANXA13"
"1138","ENSG00000104549",1,"SQLE"
"1139","ENSG00000104687",1,"GSR"
"1140","ENSG00000104689",6,"TNFRSF10A"
"1141","ENSG00000104695",2,"PPP2CB"
"1142","ENSG00000104723",4,"TUSC3"
"1143","ENSG00000104738",2,"MCM4"
"1144","ENSG00000104763",8,"ASAH1"
"1145","ENSG00000104765",2,"BNIP3L"
"1146","ENSG00000104774",1,"MAN2B1"
"1147","ENSG00000104783",1,"KCNN4"
"1148","ENSG00000104805",1,"NUCB1"
"1149","ENSG00000104823",1,"ECH1"
"1150","ENSG00000104824",3,"HNRNPL"
"1151","ENSG00000104826",4,"LHB"
"1152","ENSG00000104827",3,"CGB3"
"1153","ENSG00000104833",3,"TUBB4A"
"1154","ENSG00000104853",1,"CLPTM1"
"1155","ENSG00000104856",8,"RELB"
"1156","ENSG00000104872",1,"PIH1D1"
"1157","ENSG00000104880",1,"ARHGEF18"
"1158","ENSG00000104881",3,"PPP1R13L"
"1159","ENSG00000104884",15,"ERCC2"
"1160","ENSG00000104889",1,"RNASEH2A"
"1161","ENSG00000104899",1,"AMH"
"1162","ENSG00000104918",2,"RETN"
"1163","ENSG00000104938",1,"CLEC4M"
"1164","ENSG00000104960",9,"PTOV1"
"1165","ENSG00000104964",3,"TLE5"
"1166","ENSG00000104969",3,"SGTA"
"1167","ENSG00000105011",1,"ASF1B"
"1168","ENSG00000105088",1,"OLFM2"
"1169","ENSG00000105131",2,"EPHX3"
"1170","ENSG00000105141",1,"CASP14"
"1171","ENSG00000105146",2,"AURKC"
"1172","ENSG00000105173",6,"CCNE1"
"1173","ENSG00000105176",3,"URI1"
"1174","ENSG00000105185",1,"PDCD5"
"1175","ENSG00000105193",2,"RPS16"
"1176","ENSG00000105202",2,"FBL"
"1177","ENSG00000105204",1,"DYRK1B"
"1178","ENSG00000105220",1,"GPI"
"1179","ENSG00000105221",8,"AKT2"
"1180","ENSG00000105223",2,"PLD3"
"1181","ENSG00000105229",2,"PIAS4"
"1182","ENSG00000105245",1,"NUMBL"
"1183","ENSG00000105255",1,"FSD1"
"1184","ENSG00000105281",3,"SLC1A5"
"1185","ENSG00000105287",1,"PRKD2"
"1186","ENSG00000105323",1,"HNRNPUL1"
"1187","ENSG00000105325",6,"FZR1"
"1188","ENSG00000105327",1,"BBC3"
"1189","ENSG00000105329",76,"TGFB1"
"1190","ENSG00000105341",2,"DMAC2"
"1191","ENSG00000105357",1,"MYH14"
"1192","ENSG00000105372",1,"RPS19"
"1193","ENSG00000105373",1,"NOP53"
"1194","ENSG00000105376",1,"ICAM5"
"1195","ENSG00000105383",1,"CD33"
"1196","ENSG00000105388",1,"CEACAM5"
"1197","ENSG00000105397",2,"TYK2"
"1198","ENSG00000105398",1,"SULT2A1"
"1199","ENSG00000105401",4,"CDC37"
"1200","ENSG00000105402",3,"NAPA"
"1201","ENSG00000105419",1,"MEIS3"
"1202","ENSG00000105426",2,"PTPRS"
"1203","ENSG00000105429",1,"MEGF8"
"1204","ENSG00000105486",1,"LIG1"
"1205","ENSG00000105492",1,"SIGLEC6"
"1206","ENSG00000105501",1,"SIGLEC5"
"1207","ENSG00000105509",1,"HAS1"
"1208","ENSG00000105514",1,"RAB3D"
"1209","ENSG00000105568",3,"PPP2R1A"
"1210","ENSG00000105612",1,"DNASE2"
"1211","ENSG00000105613",1,"MAST1"
"1212","ENSG00000105641",1,"SLC5A5"
"1213","ENSG00000105647",1,"PIK3R2"
"1214","ENSG00000105656",1,"ELL"
"1215","ENSG00000105664",1,"COMP"
"1216","ENSG00000105669",1,"COPE"
"1217","ENSG00000105676",1,"ARMC6"
"1218","ENSG00000105697",1,"HAMP"
"1219","ENSG00000105698",2,"USF2"
"1220","ENSG00000105707",23,"HPN"
"1221","ENSG00000105722",4,"ERF"
"1222","ENSG00000105723",4,"GSK3A"
"1223","ENSG00000105738",1,"SIPA1L3"
"1224","ENSG00000105767",1,"CADM4"
"1225","ENSG00000105792",1,"CFAP69"
"1226","ENSG00000105810",6,"CDK6"
"1227","ENSG00000105825",2,"TFPI2"
"1228","ENSG00000105835",4,"NAMPT"
"1229","ENSG00000105851",12,"PIK3CG"
"1230","ENSG00000105854",1,"PON2"
"1231","ENSG00000105855",2,"ITGB8"
"1232","ENSG00000105856",2,"HBP1"
"1233","ENSG00000105865",1,"DUS4L"
"1234","ENSG00000105887",1,"MTPN"
"1235","ENSG00000105894",7,"PTN"
"1236","ENSG00000105926",1,"MPP6"
"1237","ENSG00000105939",2,"ZC3HAV1"
"1238","ENSG00000105953",1,"OGDH"
"1239","ENSG00000105968",2,"H2AFV"
"1240","ENSG00000105971",3,"CAV2"
"1241","ENSG00000105974",35,"CAV1"
"1242","ENSG00000105976",27,"MET"
"1243","ENSG00000105983",1,"LMBR1"
"1244","ENSG00000105991",1,"HOXA1"
"1245","ENSG00000106003",1,"LFNG"
"1246","ENSG00000106013",1,"ANKRD7"
"1247","ENSG00000106018",2,"VIPR2"
"1248","ENSG00000106028",1,"SSBP1"
"1249","ENSG00000106031",2,"HOXA13"
"1250","ENSG00000106066",2,"CPVL"
"1251","ENSG00000106070",2,"GRB10"
"1252","ENSG00000106078",1,"COBL"
"1253","ENSG00000106089",1,"STX1A"
"1254","ENSG00000106105",1,"GARS"
"1255","ENSG00000106113",1,"CRHR2"
"1256","ENSG00000106123",1,"EPHB6"
"1257","ENSG00000106128",5,"GHRHR"
"1258","ENSG00000106144",4,"CASP2"
"1259","ENSG00000106211",25,"HSPB1"
"1260","ENSG00000106245",1,"BUD31"
"1261","ENSG00000106258",14,"CYP3A5"
"1262","ENSG00000106263",1,"EIF3B"
"1263","ENSG00000106268",1,"NUDT1"
"1264","ENSG00000106278",3,"PTPRZ1"
"1265","ENSG00000106299",1,"WASL"
"1266","ENSG00000106305",1,"AIMP2"
"1267","ENSG00000106333",1,"PCOLCE"
"1268","ENSG00000106366",12,"SERPINE1"
